user_id,product_id,product_name,rating,votes,helpful_votes,ID
395,219370,American Life,5,1,0,639555
1219,143128,American Sermons: The Pilgrims to Martin Luther King Jr. (Library of America),5,10,9,493152
386,172685,Lost in Love,1,13,0,236869
532,93544,The Bread Bible: Beth Hensperger's 300 Favorite Recipes,4,28,27,187506
1916,601,The Complete Idiot's Guide to Yoga (2nd Edition),5,6,6,512429
242,208193,"Star Trek - The Original Series, Vol. 40, Episodes 79, 99 & 1: Turnabout Intruder/ The Cage (B&W/Color Version) / The Cage (Full Color Version)",3,17,12,141307
197,149685,Spellbound,5,3,3,659247
359,181238,Premonition,5,4,4,104601
870,85101,Contact,1,25,5,133785
1409,20543,Murder on the Red Cliff Rez,4,5,5,246757
1916,49733,Gray Fox : Robert E. Lee and the Civil War,5,4,4,385609
1502,1009,Josephine and the Soldier (An Avon True Romance),5,4,2,602956
773,51397,Talking to Heaven: A Medium's Message of Life After Death,5,9,7,54365
228,192913,Heartbreakers,3,2,1,141928
1519,215088,Enough,1,1,0,306910
808,166730,Mariah Carey,5,3,3,135422
479,107289,Greater Works: Experiencing God's Power,5,19,19,284111
874,175329,"Star Trek - The Next Generation, Episode 175: Emergence",3,8,8,140619
1502,33049,Quit It,5,2,1,257726
348,42599,"""O"" Is for Outlaw",5,6,6,253509
874,173974,Pictures at an Exhibition,4,8,7,393802
491,115815,Discerning of Spirits,5,2,1,456001
1716,107822,Brightly Burning,5,9,4,633462
420,119921,Sleeping With the Devil: How Washington Sold Our Soul for Saudi Crude,5,80,69,612978
1581,214106,Heavenly Creatures,4,5,1,415607
888,3097,The Last Face Youâll Ever See : The Culture of Death Row,2,9,9,458735
1875,105752,The Place No One Knew: Glen Canyon on the Colorado,5,5,5,622308
1932,207733,Invincible,4,2,0,386838
1742,167555,Where It All Begins,5,2,1,244464
1916,146369,Ask Nicky...A Young Person's Workbook for building Dreams Youth Edition,5,9,9,473301
1114,161566,Blue Murder,5,1,1,263071
208,38651,Harry Potter and the Chamber of Secrets (Book 2),5,3,3,79052
1049,44326,A Portrait of the Artist as a Young Man,2,10,6,717432
1502,38772,The Familiar (Animorphs),4,3,0,212374
1502,12368,Laugh-eteria,5,0,0,407080
1502,4282,Thoroughbred #52: Perfect Challenge (Thoroughbred),4,1,1,677275
254,124371,The Sum of All Fears (Thorndike Press Large Print Basic Series),5,1,1,428306
1916,206595,Little Women,5,5,2,483404
1916,8294,"Signals, Systems and Transforms (2nd Edition)",5,4,2,702708
1444,150565,The Lady from Shanghai,5,4,3,43947
356,197665,The Patriot,5,5,1,715544
1102,199434,Better off Dead,3,3,0,520557
1418,31123,Island of the Sequined Love Nun,5,9,9,162497
1554,65056,How the Grinch Stole Christmas (Deluxe Edition),4,2,2,366136
1193,120087,The Lovely Bones,4,3,3,501240
1324,141431,"The Hiram Key: Pharaohs, Freemasons and the Discovery of the Secret Scrolls of Jesus",4,7,4,568565
117,205538,Litolff: Concerti Symphonique,5,8,8,375391
1526,19190,"If You Want to Walk on Water, You've Got to Get Out of the Boat",5,12,12,606737
1916,155491,The Last Boy Scout,5,1,0,524812
201,74240,"The Surrendered Wife : A Practical Guide To Finding Intimacy, Passion and Peace",4,40,24,357195
226,13141,If on a Winter's Night a Traveler,3,5,1,291804
1916,166076,Shock Treatment,5,0,0,216878
542,203258,Proof of Life,4,19,14,404386
1335,192958,American Pie 2 (Widescreen Unrated Collector's Edition),5,0,0,419934
1522,218669,Harry Potter and the Chamber of Secrets,5,75,63,702517
1916,94310,Legacy (Eon),5,0,0,720703
550,52346,The Devil's Alternative,5,11,11,225415
409,14609,What Went Wrong: Western Impact and Middle Eastern Response,4,14,10,621422
874,151018,Katharine Hepburn Giftset (The Philadelphia Story / Little Women / Dragon Seed),5,4,4,634797
1157,204097,From Here to Eternity,5,9,4,698724
1088,189985,"The Faces of Love ~ The Songs of Jake Heggie / Fleming, McNair, Larmore, von Stade, Forand, Cao, Clayton, Vaness, Asawa",5,6,6,575975
794,101134,She Said Yes The Unlikely Martyrdom Of Cassie Bernall,5,15,9,7373
1916,2968,The New Doublespeak: Why No One Knows What Anyone's Saying Anymore,5,0,0,589784
1502,151052,Sister Act,5,2,2,376701
1933,152923,Back to School,3,1,1,652979
12,169759,Presence,5,7,6,337782
787,166548,Bad,3,3,2,561875
628,70038,"Sarah, Plain and Tall/Skylark/Caleb's Story",5,3,2,672508
1534,169059,Richard D. James Album,3,5,3,576360
1916,118167,The Pro Approach (Pro Approach),5,5,5,360293
1815,39095,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,5,0,0,230450
1519,150821,Juice,5,2,1,59249
634,156019,Clear and Present Danger,5,5,4,168942
874,58650,This Land Was Made for You and Me : The Life and  Songs of Woody Guthrie (Golden Kite Awards (Awards)),5,12,12,349500
1916,52775,Still Life with Woodpecker,5,0,0,707312
1981,80519,Snow Falling on Cedars,4,15,9,567250
1502,192588,The Exorcist III,2,8,2,179120
251,191138,U2 - Rattle and Hum,5,20,19,533184
1748,149894,Steal the Sky,5,8,7,55605
1916,2627,The Zen Path Through Depression,5,33,33,343963
849,192930,Memento,5,9,9,368889
1512,53099,Hannibal,1,21,13,344782
938,32057,Kissing in Manhattan,5,4,4,457495
1824,84962,GoodFellas,5,0,0,119540
349,74390,Bush at War : Inside the Bush White House,5,11,7,54689
1916,23128,New York Practice 2001-2002 (Hornbooks (Paperback)),5,8,8,197778
1916,170672,Bedtime Story [US CD #1],5,4,1,501356
1647,214842,My Big Fat Greek Wedding,4,11,8,82876
1502,217571,"Verdi - Otello / Maazel, Domingo, Ricciarelli",4,9,7,645811
1303,138404,A Bend in the Road,4,25,25,668609
187,170362,Ramones Mania (Best Of The Ramones),2,4,0,442281
1916,36640,Eric Carle's Dragons Dragons: & Other Creatures That Never Were,3,16,5,206703
1903,208001,Echoes: The Best of Pink Floyd,4,1,1,234550
988,86755,"The Gospel in Parable: Metaphor, Narrative, and Theology in the Synoptic Gospels",5,6,6,447705
942,52150,Emma,5,3,3,184128
1222,190863,Golden Arms Redemption,4,3,2,242307
1643,197051,Doctor Who - The Androids of Tara,3,1,0,451119
1916,64838,The Salamander Room (Dragonfly Paperbacks),5,3,3,138366
1207,38013,Hunter's Moon (Prime Crime Mysteries),3,7,5,475962
894,209719,Along Came a Spider,2,4,2,11219
1414,80131,The Hitcher,4,3,3,351680
1916,145078,The Path of the Warrior: An Ethical Guide to Personal and Professional Development in the Field of Criminal Justice,5,5,5,543008
882,15877,Hack I.T.: Security Through Penetration Testing,5,22,21,704286
70,109180,Secret Societies of America's Elite: From the Knights Templar to Skull and Bones,5,10,8,306017
180,45464,Social Transformation of American Medicine,5,1,1,312210
255,192792,American Psycho,5,21,18,221270
657,167804,Korn,5,3,2,695146
374,182422,"Bach - The Orchestral Suites / Rousset, AAM, Hogwood",5,6,5,610298
915,174423,Halloween,5,7,6,272269
297,48263,The War of the Worlds (Dover Thrift Editions),3,6,2,128051
1040,219713,How to Lose a Guy in 10 Days,3,2,1,701023
482,79666,Stephen Hawking's Universe,5,6,4,445417
1916,8955,The Whispering Land,5,30,30,228916
148,197267,The Green Mile (Widescreen Collector's Edition),5,10,0,329583
1916,156906,Shorin Ryu Karate-Once A Secret (Tsunami),2,15,14,555374
1390,171366,Far And Away: Original Motion Picture Soundtrack,4,0,0,55112
685,74202,Undaunted Courage : Meriwether Lewis Thomas Jefferson And The Opening Of The American West,5,2,2,11362
1179,215308,Harry Potter and the Sorcerer's Stone Gift Set With Fluffy Collectible,3,11,7,375328
1133,76252,The Purpose Driven Life: What on Earth Am I Here For?,2,17,13,481323
685,132265,"Coercion : Why We Listen to What ""They"" Say",4,3,1,214055
1916,202578,White Music,5,0,0,612430
1223,213095,The Time Machine,4,5,2,508304
406,192816,Chicken Run,4,8,8,619028
334,154940,39 Steps (1935),2,6,1,568899
1916,131796,Running Microsoft Frontpage 2000,4,3,2,271384
361,60664,Angela's Ashes (AUDIO CASSETTE),4,2,1,105065
1502,219808,WWE Backlash 2003,2,0,0,723873
322,83809,Good Will Hunting,5,32,29,607771
476,85622,The Firm,3,1,0,480106
1916,3361,Surviving an Eating Disorder,5,22,20,660456
738,70043,"Associate, The CD",4,1,0,725834
154,205945,"Loverboy [US CD/12""]",1,15,9,602639
412,27928,"The Shield of Achilles: War, Peace, and the Course of History",1,20,5,687894
54,194103,The Fox and the Hound (Disney Gold Classic Collection),5,2,0,615374
606,82803,How to Become a Great Boss: The Rules for Getting and Keeping the Best Employees (Unabridged Audio),5,4,4,179528
1763,151510,The Horror of Dracula,5,2,2,458333
530,81716,Animal Farm,5,7,7,471494
646,80268,To Kill a Mockingbird (Collector's Edition),5,7,5,570330
1916,168740,The Hissing of Summer Lawns,5,0,0,730532
310,60221,"Blue Hat, Green Hat (Boynton, Sandra. Boynton Board Books.)",5,20,19,578991
1916,179244,"Sad Days, Lonely Nights",5,1,1,663449
107,146380,"Commies: A Journey Through the Old Left, the New Left and the Leftover Left",3,9,4,451061
406,53150,Middlemarch : BBC,5,21,19,180836
1916,142043,Celebrate the Sun: A Love Story,5,11,0,218394
44,192953,Rush Hour 2,5,0,0,1318
1305,199183,I'm Like a Bird,5,5,5,192727
1462,71663,"Winter's Heart (The Wheel of Time, Book 9)",3,10,3,496004
1836,211688,L.I.E. (Unrated Edition),5,3,2,603165
1916,99045,The Education of Little Tree (Zia Book),5,0,0,732356
1436,41972,The Caveman's Valentine,4,5,3,55901
1504,38839,Harry Potter and the Goblet of Fire (Book 4),5,18,15,309141
220,69843,Divine Secrets of the Ya-Ya Sisterhood: A Novel,4,1,1,118232
1916,4600,The Woman's Comfort Book : A Self-Nurturing Guide for Restoring Balance in Your Life,5,15,15,559651
1831,170188,Covenant,5,0,0,161213
235,203838,Miss E. So Addictive,5,3,3,592110
718,187479,The China Syndrome,5,16,10,191431
145,53420,From the Corner of His Eye,2,3,1,147204
1972,197527,Veni Vidi Vicious,3,0,0,504530
874,79640,Drop Dead Gorgeous,4,10,8,140376
282,209022,The Five Heartbeats,5,1,1,256637
529,114065,"Harry Potter and the Chamber of Secrets, Braille Edition",5,0,0,10689
339,47581,Last and First Men and Star Maker : Two Science Fiction Novels,4,14,8,711955
1813,192862,Billy Elliot,5,24,22,266546
880,37279,Phenomenology of Perception (Routledge Classics),2,22,1,196600
1502,110590,Clutter's Last Stand: It's Time to De-Junk Your Life!,1,40,22,23965
1746,25822,Open House : A Novel (Oprah's Book Club (Paperback)),4,0,0,403110
188,57472,Walk to Remember,1,15,11,81205
1658,197134,The Lost Language of Cranes,4,8,8,23648
359,167161,Neil Diamond - The Greatest Hits (1966-1992),4,3,2,687622
705,129696,"Domestic Dispute (Maison Ikkoku, Volume 8)",5,3,3,371628
1544,31243,Daughter of Fortune: A Novel,1,5,0,263304
798,169507,Foxtrot,4,0,0,311497
1916,149987,A Fistful of Dynamite,5,2,1,545928
1638,93139,Siddhartha,5,6,5,44954
1650,91416,A Confederacy of Dunces: Twentieth-Anniversary Limited Edition,5,2,1,29872
1780,192763,Some Like It Hot (Special Edition),5,4,4,647449
1502,67249,The Three Little Pigs,5,0,0,378620
779,204015,Broken Glass,4,2,2,17930
307,3498,Five Quarters of the Orange,5,11,11,142742
1502,55259,Shoebag (Apple Paperbacks),3,2,1,720362
447,60526,ICEBERG,3,0,0,539495
1277,60871,The 7 Habits of Highly Effective People,5,72,14,723205
1916,99016,The Berenstain Bears Trouble With Pets (Berenstain Bears First Time Chapter Books (Library)),1,11,7,620219
310,76303,"How to Start a Home-Based Writing Business, 3rd (Home-Based Business Series)",5,39,39,473107
1059,167616,Mr. Tambourine Man,3,5,3,523088
1358,201732,Scary Movie (Special Edition),5,0,0,361112
1916,123510,Angels in America: A Gay Fantasia on National Themes. Part One : Millennium Approaches; Part Two : Perestroika,4,1,0,685452
874,171244,Runaway Horses,5,3,3,593532
1916,17466,The Idea of Design,4,9,7,244206
979,106084,Atheism: The Case Against God (Skeptic's Bookshelf),4,4,4,481635
1916,37871,Chariots of the Gods: Unsolved Mysteries of the Past,1,10,8,728997
378,174146,The Beserkley Years: The Best Of Jonathan Richman And The Modern Lovers,5,3,3,735005
584,169286,Don't Disturb This Groove,5,1,1,615455
451,204661,Return of Dragon,2,1,0,530286
768,192710,Beauty and the Beast (Disney Special Platinum Edition),5,5,3,569436
831,33643,Terror and Liberalism,4,32,21,166051
1103,2435,Prey CD,4,0,0,574213
1916,96249,The Inoperative Community (Theory and History of Literature),1,32,4,152575
1916,167652,Sin & Soul...And Then Some,5,0,0,640996
626,138421,City of Bones,4,3,3,511521
1072,201176,How To Marry A Millionaire,5,6,6,518566
688,3032,Native Son (Perennial Classics),4,1,1,414892
1823,58707,The Twenty-One Balloons,4,3,2,366113
1916,178071,Chopin: Nocturnes,5,2,1,136434
179,60044,Joe Dimaggio : The Heros Life,4,12,9,36175
1346,202598,The Shining,5,0,0,536467
1411,206585,"Crouching Tiger, Hidden Dragon (Superbit Collection)",4,1,0,432870
1851,57347,"A Child Called ""It"": One Child's Courage to Survive",2,15,11,614486
330,80562,American Psycho (Unrated Edition),3,8,3,673879
1916,66164,The MYSTERIOUS CASE OF NANCY DREW AND THE HARDY BOYS,5,4,2,303201
676,76382,Weslandia,5,0,0,649050
586,18473,When Autism Strikes: Families Cope With Childhood Disintegrative Disorder,4,2,1,328343
1916,155224,Bean,4,1,1,713999
1916,178396,Eros [Italian Version],3,1,1,538211
1916,169280,Who Made Who,5,1,0,672251
1696,77836,The Tempest (Cliffs Complete),4,15,11,321476
1177,116246,Hawaii the Big Island Revealed: The Ultimate Guidebook (Hawaii the Big Island Revealed),4,66,57,293265
899,83818,The Waterboy,2,1,1,569095
1501,92030,The Catcher in the Rye,5,6,5,121338
1910,53637,Star Wars: Tales from Mos Eisley Cantina (Star Wars (Random House Paperback)),5,6,3,233213
1623,28781,Camp Concentration : A Novel,1,27,7,733168
1392,78924,Close to Shore: A True Story of Terror in an Age of Innocence,3,2,2,640725
1266,219503,Powerage (Dlx),5,0,0,320392
874,156696,The Official 1981 NBA Playoffs and World Championship Series: The Dynasty Renewed,4,7,7,397207
1280,109105,Shapeshifting: Shamanic Techniques for Global and Personal Transformation,5,21,17,15528
606,69746,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,5,9,6,400976
1502,26445,On The Verge (Red Dress Ink (Numbered Paperback)),5,0,0,50729
220,30864,Mulch Ado About Nothing : A Jane Jeffry Mystery (Jane Jeffry Mysteries (Paperback)),3,2,2,422960
643,36529,The Very Hungry Caterpillar,5,0,0,624967
984,32635,The First American: The Life and Times of Benjamin Franklin,5,1,1,66757
214,208782,The Family Man,4,0,0,77574
691,212112,The Champ,4,1,1,538598
926,150727,Madonna - The Immaculate Collection,4,7,7,402610
1146,202046,Country Grammar,1,10,3,63670
527,4998,Little Town on the Prairie,4,2,2,224370
401,60664,Angela's Ashes (AUDIO CASSETTE),5,0,0,337999
149,202123,Mission: Impossible II,1,1,1,572480
367,201796,Larry McMurtry's Streets of Laredo,3,8,6,265854
983,152019,Paul McCartney: Paul is Live in Concert on the New World Tour,1,5,5,707903
1203,59523,Underworld  (Resident Evil #4),4,1,0,742300
1916,145290,The Cure for All Diseases,1,58,17,740988
1316,13586,Don Quixote De LA Mancha (Oxford World's Classics),5,2,2,96186
252,154546,Leaving Las Vegas,4,4,2,492411
794,201689,Ice Castles,5,9,9,546609
836,212576,Germs: Biological Weapons and America's Secret War,4,1,1,471353
156,157131,Breakfast at Tiffany's,5,10,7,165537
490,138446,The Beach House,4,18,17,228487
1642,43103,All Quiet on the Western Front,4,14,12,12001
1718,157035,Raising Arizona,5,4,3,710782
103,215135,"Star Wars - Episode II, Ataque de los Clones (Attack of the Clones)",5,5,4,668314
12,172389,Obscured By Clouds,5,3,3,427944
344,162047,Voodoo Lounge,4,1,0,553725
1916,40047,"Anastasia, Ask your Analyst (Anastasia)",4,2,2,372940
217,11575,Charlie and the Chocolate Factory,5,4,1,572085
411,137528,My Antonia,5,3,3,475577
415,107354,The Mathematics of Games and Gambling (New Mathematical Library),4,16,16,69350
1916,2662,"One Jesus, Many Christs: How Jesus Inspired Not One True Christianity, but Many : The Truth About Christian Origins",1,41,10,356641
882,24232,Configuration Management Principles and Practice,5,7,7,246333
299,175559,John Coltrane & Johnny Hartman,5,1,1,352443
88,54450,The Nanny Diaries,5,1,0,448282
901,72465,Doohickey : A Novel,4,5,4,44684
1916,43242,The Godfather,5,0,0,740092
70,138450,The Guardian,5,0,0,183657
1097,89533,"The Poetry of Robert Frost : The Collected Poems, Complete and Unabridged",5,6,6,722582
505,82545,Lizzie McGuire: When Moms Attack! - Book #1 : Junior Novel (Lizzie Mcguire),4,3,3,369952
1692,209405,Bully (Unrated/ Theatrical Edition),5,7,4,539283
1677,200229,Whoa Nelly,5,5,5,543582
1728,99251,The Calvin and Hobbes Tenth Anniversary Book,5,1,0,321890
1916,177900,Snappin' Necks,4,0,0,161636
412,122606,Zephyr: Tracking a Dream Across America,4,5,3,66631
178,71705,Transgression: A Novel,5,4,4,111260
1605,53898,Beach Music,5,3,0,406523
240,158132,Hellraiser,4,0,0,223577
671,58098,The Lord of the Rings (Movie Art Cover),5,7,6,115348
208,219214,American Adobo,5,31,31,215351
797,73152,Me Times Three: A Novel,5,14,5,23788
1212,59502,Mosaic,5,1,1,195562
1949,80262,National Lampoon's Animal House,4,4,3,372808
1963,72556,To America : Personal Reflections of an Historian,5,9,9,425983
746,94828,Aztec Autumn,1,4,3,598084
729,28481,Bushwhacked : Life in George W. Bush's America,5,109,99,375398
9,217787,Star Trek IV - The Voyage Home (Special Edition),3,6,2,165546
230,120344,Frankenstein: the original 1818 text (Broadview Literary Texts),3,2,1,296868
1221,156859,She's All That,2,0,0,780
1916,66056,Disciplined Mind : What All Students Should Understand,5,27,22,360872
889,93113,"Big Sur and the Oranges of Hieronymus Bosch (New Directions Paperbook, 161)",5,22,21,540122
1164,143034,Vital Remnants: America's Founding and the Western Tradition,5,5,5,625604
1890,52734,The Complete Sherlock Holmes: All 4 Novels and 56 Short Stories,5,20,19,338421
1502,12504,"Calling on Dragons: The Enchanted Forest Chronicles, Book Three",5,1,0,635271
1203,39345,Punish the Sinners,4,0,0,137806
1916,96898,Ricky Martin: Red-Hot and on the Rise (Zebra Books),4,0,0,660660
1953,55121,Harry Potter and the Sorcerer's Stone (Book 1),5,0,0,613339
522,21475,Sensei: A Thriller,3,5,3,301288
1916,116131,Biblical Counsel : Resources for Renewal : An Annotated Topical Bibliography of Works Containing Biblical Counsel for Persons Seeking Lasting Solutions to Life's Problems,5,1,1,631765
559,53100,The Brethren,4,2,2,211768
654,62941,A Hero of Our Time (Everyman's Library (Cloth)),4,4,4,362949
0,156869,Cool Runnings,5,3,0,101500
730,37706,Kansas Troubles,5,14,14,462606
728,208036,Chocolat,5,3,3,543082
666,192726,Forrest Gump,5,2,0,72292
1561,166700,Moondog [Compilation],5,5,5,326145
650,54249,Unsolicited : A Booklover's Mystery (Booklover's Mysteries),5,16,15,620183
277,194277,The Twilight Zone: Vol. 1,4,6,5,509586
793,206499,Blanca Nieves y los Siete Enanos (Snow White and the Seven Dwarfs),5,13,6,513559
837,162102,Untouchable,3,2,1,702021
1442,127892,Java Enterprise in a Nutshell (In a Nutshell),4,1,1,354468
188,200930,Anatomy,1,14,9,429591
1514,214756,One Flew Over the Cuckoo's Nest (Two-Disc Special Edition),4,5,5,7495
329,65913,"A Calendar of Wisdom : Daily Thoughts to Nourish the Soul, Written and Selected from the World's Sacred Texts",5,12,11,15773
513,35130,Horton Hatches the Egg,5,0,0,682885
709,200448,Revenge of the Nerds/ Revenge Of the Nerds II - Nerds in Paradise,5,2,2,180608
213,44389,The Brothers Karamazov (Signet Classics (Paperback)),5,10,9,622283
1477,31006,"Next Stop, Paradise",4,8,7,602730
1237,53796,Breakheart Hill,5,22,20,703027
1916,110071,"Watermelons, Walnuts and the Wisdom of Allah: And Other Tales of the Hoca",5,5,5,303516
299,2606,The Screwtape Letters (Gift Edition),3,8,2,527174
1778,29235,Dracula (Modern Library Classics),3,2,0,652644
592,13511,The Canterbury Tales (Oxford World's Classics),4,2,2,309446
14,188570,Predator,5,4,3,131279
1502,60498,Let Me Call You Sweetheart,4,1,0,703835
1887,192780,Gladiator,3,3,0,577008
1900,25096,The Restaurant at the End of the Universe,5,2,1,603099
1336,78642,Urban Legend,5,4,2,116779
645,201723,Superman - The Movie (Special Edition),5,0,0,261798
286,41924,2nd Chance,5,3,1,255639
1916,77070,Miserly Moms: Living on One Income in a Two-Income Economy,5,0,0,529679
1305,200043,Stronger [UK CD],5,3,3,680190
47,78740,Not One Less,4,3,2,69633
874,76434,My Baby Book : Based on Guess How Much I Love You,4,7,7,26951
115,5836,Prey,5,3,3,251802
1931,198736,Hamlet,4,5,3,581842
608,167231,Music Box,5,2,2,404252
1178,179183,The Punk Singles Collection: '77-'80,5,3,2,377015
1001,78679,Jawbreaker,3,1,0,481931
945,28009,The Bear and the Dragon,5,4,3,721851
1916,55581,Mental Math (Grades 4-8),5,21,21,412868
1916,179919,Rare Tracks,5,1,0,346618
1916,169778,Photographs & Memories,5,0,0,154264
1916,145669,"The Essential Arthritis Cookbook : Kitchen Basics for People With Arthritis, Fibromyalgia and Other Chronic Pain and Fatigue",5,5,5,259875
1436,48104,Adventures of Huckleberry Finn (Dover Thrift Editions),5,13,12,479569
903,215309,Harry Potter and the Sorcerer's Stone Gift Set With Fluffy Collectible,5,0,0,25279
756,65283,CERTAIN TRUMPETS: THE NATURE OF LEADERSHIP,1,21,7,366702
1397,192852,Meet the Parents,3,2,2,232638
1235,31277,American Gods: A Novel,4,1,1,190425
225,127766,Blue Gold: The Fight to Stop the Corporate Theft of the World's Water,4,7,5,313027
1178,24696,The Hobbit : The Enchanting Prelude to The Lord of the Rings,5,1,1,189359
1292,205706,Terror in the Haunted House,3,4,4,513585
523,155979,The Edge (Widescreen Edition),4,5,1,358244
1502,60387,Amrita,4,7,5,614763
1950,198966,Gladiator,3,5,1,573720
332,82108,The Tiger in the Smoke,5,19,13,208088
1823,35265,Jumanji,5,10,10,461195
1509,132035,Digging To China,4,1,1,119339
113,152460,Pretty Woman,4,10,5,668467
563,208794,Soul Sista,2,3,2,284815
418,209873,Himalaya,5,5,5,84982
113,84957,Unforgiven,5,7,6,513657
237,204118,K-PAX,5,2,2,23742
1383,27294,"Listen, Little Man! (Noonday, 271)",1,0,0,637227
1320,67972,Boy Still Missing,5,2,2,135535
1755,59022,The Secret Life of Bees,5,18,16,144945
161,51516,No Second  Chance,3,1,1,345278
1916,141686,Introducing Foucault,2,29,19,219005
1940,63089,Empire Falls,5,7,5,356353
1288,115049,The Great Gatsby/Cassettes,5,1,1,232654
1916,117135,How I Found Freedom in an Unfree World: A Handbook for Personal Liberty,5,3,0,585489
741,74477,The Second Time Around,3,15,9,157021
1916,125047,Prostate Health in 90 Days: Without Drugs or Surgery,5,23,18,552609
1916,157254,Tommy Boy,5,0,0,738265
864,200713,Manhunter (Widescreen Director's Cut Edition),5,4,3,616635
1520,8951,The Reason Why: The Story of the Fatal Charge of the Light Brigade,4,1,1,256901
939,35198,The Hobbit (Leatherette Collector's Edition),5,6,4,439961
1672,208552,Word of Mouf,1,7,2,69403
436,3955,The Shark Mutiny,1,5,4,148399
70,142006,Racketeering in Medicine: The Suppression of Alternatives,5,7,6,151357
1945,168707,The Cars,5,14,12,86023
1625,36349,The Colonel,4,3,2,284950
1916,60967,Bad Spell In Yurt,5,4,4,205881
1113,93694,The Worst-Case Scenario Survival Handbook,4,7,7,327827
1800,201327,Love the Game,5,10,9,87329
1023,151448,Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb,5,1,1,484247
1929,29877,Fortune's Favorites,4,2,2,176993
1561,139442,What's So Great About America (New Millennium Audio),3,24,12,407185
1596,214254,Blade II,4,5,4,232751
1626,53080,Under the Tuscan Sun (Audio CD),4,4,4,335970
1916,90288,KAFKA/AMERIKA,5,12,11,401956
321,79550,The Sweet Hereafter (New Line Platinum Series),4,16,13,396370
1425,184400,London Town [Bonus Track],1,1,1,570239
861,158437,Fish! (Spanish Language Edition),5,5,4,655721
372,207874,"O Brother, Where Art Thou?",2,17,5,614459
1063,21872,"Wizard's First Rule (Sword of Truth, Book 1)",3,2,1,403109
1418,131873,Victory In the East: The Rise and Fall Of the Imperial German Army,5,6,2,165285
1916,117369,Collecting and Classifying Coloured Diamonds: An Illustrated Study of the Aurora Collection,5,24,22,292268
793,195850,All Things New,5,2,2,505417
1040,24246,"HTML for the World Wide Web, Fifth Edition, with XHTML and CSS: Visual QuickStart Guide, Student Edition",5,18,17,151833
1523,47492,Snow Crystals,5,6,5,501871
1662,85325,Pokemon the First Movie: Mewtwo vs. Mew,1,0,0,350504
456,119941,Treasure Island (MP3 CD),4,2,2,284044
1303,59284,The Summerhouse,4,24,24,381848
357,188392,The Velvet Touch Of Los Straitjackets,4,3,3,612786
1394,210436,Batman - The Animated Series - The Legend Begins,5,2,1,597159
1916,49963,Grandfather Tang's Story (Dragonfly Books),5,36,34,145229
7,78788,Gulag : A History,5,8,3,123161
1237,44969,Girl with a Pearl Earring,5,18,14,492025
1609,166499,Caravan of Love,4,0,0,170022
857,9907,"Iliad, The (Classics Deluxe Edition) : Penguin Classics Deluxe Edition (Penguin Classics)",4,7,7,244117
1899,64024,The Guitar Handbook,5,60,56,117528
787,192919,Shrek (Two-Disc Special Edition),4,5,3,420015
70,67949,The Readers' Choice: 200 Book Club Favorites,5,14,13,9982
1916,163214,The Solitary Trombone,5,5,5,496930
1916,48096,The Man Who Would Be King : and Other Stories (Dover Thrift Editions),5,8,7,331454
156,83167,"Player's Handbook: Core Rulebook I (Dungeons & Dragons, Third Edition)",5,8,8,129208
805,210170,"Lazy Dog, Volume 2",4,3,0,567128
1502,154918,Romy and Michele's High School Reunion,5,3,1,585211
947,18189,The Gentleman`s Daughter : Women`s Lives in Georgian England,4,8,8,472139
818,126035,Batman: Strange Apparitions,5,7,7,314242
1916,162960,"Ballads, Blues & Bey",5,2,2,576999
1155,39252,The New Captain Underpants Collection:  Box Set (Books 1-5),5,30,28,728193
1252,33526,The Annotated Alice: The Definitive Edition,5,2,1,464456
516,83761,"The Fellowship of the Ring (The Lord of the Rings, Book 1)",2,6,1,550534
1507,60061,Separation of Power (Mitch Rapp Novels),5,4,4,366895
576,85626,"Blue's Clues - Stop, Look and Listen",5,33,31,605485
1916,169131,Apocalypse Now: Original Motion Picture Soundtrack,5,3,3,486518
1775,9453,The House of Mirth (Twentieth-Century Classics),5,4,4,413826
707,12796,Winter's Tale,5,85,71,58282
1916,99712,Created for Commitment,4,21,19,269479
1865,211126,Edward Scissorhands (Full-Screen Edition),5,1,0,33837
800,190513,Mulan (Disney Gold Classic Collection),4,0,0,113527
1916,161637,Quarterflash,1,14,1,391898
1916,102579,A Road That Anyone Can Walk: Ki,5,3,1,147853
1916,153429,The Street Fighter,5,1,0,557115
723,191936,Summer of Sam,2,1,0,346085
76,209879,13 Ghosts,2,0,0,568079
13,192680,The Limey,5,5,5,638592
1502,115354,The White Lie,1,5,1,534494
128,59700,Mr. Perfect,2,8,3,143414
305,232,Caddie Woodlawn,3,4,3,177331
1916,51935,Spreadsheet Modeling and Decision Analysis: A Practical Introduction to Management Science,5,18,5,138859
1047,194380,The Astronaut's Wife,1,2,0,13148
488,155876,The Terminator,5,1,1,315009
1572,157189,Indiana Jones and the Temple of Doom,5,0,0,478937
550,87337,Eye-Deep in Hell : Trench Warfare in World War I,4,11,11,429779
1798,192861,The Contender,4,0,0,606075
1473,125092,"Mirrors of Time: Using Regression for Physical, Emotional, and Spiritual Healing",3,64,55,571581
